restaurant,reviewer,review,rating,metadata,time,review_count,follower_count,char_count,word_count,clean_review,tokens,lexical_diversity,repetition_ratio,adj_ratio,noun_ratio,verb_ratio,superlative_count,exclamation_count,flesch_reading_ease,neg,neu,pos,compound
eat.fit,Anjali Tiwari,"Had ordered veg pulao & rajma, it didn't seem fresh .. however I consumed it & couldn't sleep whole night because of vommiting & loose motion.
Will never order food from eat.fit again.",1.0,"1 Review , 1 Follower",2019-03-28 08:25:00,1.0,1.0,184.0,33.0,"Had ordered veg pulao & rajma, it didn't seem fresh .. however I consumed it & couldn't sleep whole night because of vommiting & loose motion. Will never order food from eat.fit again.","['order', 'veg', 'pulao', 'rajma', 'seem', 'fresh', 'however', 'consume', 'could', 'sleep', 'whole', 'night', 'vommite', 'loose', 'motion', 'never', 'order', 'food', 'eat.fit']",0.9473684210526316,0.0526315789473684,0.0789473684210526,0.1842105263157894,0.1578947368421052,0.0,0.0,62.83022988505749,0.136,0.864,0.0,-0.5043
Cascade - Radisson Hyderabad Hitec City,Neharika Christabel,Good experience...warm welcome by the staff...food was very delicious manoj and Salem great jobs..thank you for your hospitality... this birthday dinner will be cherished...thank you once again ...best place in hyderabad,5.0,"1 Review , 14 Followers",2019-01-20 22:04:00,1.0,14.0,220.0,31.0,Good experience...warm welcome by the staff...food was very delicious manoj and Salem great jobs..thank you for your hospitality... this birthday dinner will be cherished...thank you once again ...best place in hyderabad,"['good', 'experience', 'warm', 'welcome', 'staff', 'food', 'delicious', 'manoj', 'salem', 'great', 'job', 'thank', 'hospitality', 'birthday', 'dinner', 'cherish', 'thank', 'good', 'place', 'hyderabad']",0.9,0.0999999999999999,0.1219512195121951,0.2682926829268293,0.0975609756097561,1.0,0.0,59.6811559139785,0.091,0.909,0.0,-0.6124
Tandoori Food Works,Sanjana Bajaj,"There is soo much oil in every dish we ordered.
Extremely ridiculous food.
Don't order from here. It's not first time it's like this, it's always like this.",1.0,"1 Review , 1 Follower",2019-02-19 14:12:00,1.0,1.0,156.0,28.0,"There is soo much oil in every dish we ordered. Extremely ridiculous food. Don't order from here. It's not first time it's like this, it's always like this.","['soo', 'much', 'oil', 'every', 'dish', 'order', 'extremely', 'ridiculous', 'food', 'order', 'first', 'time', 'like', 'always', 'like']",0.8666666666666667,0.1333333333333333,0.081081081081081,0.1351351351351351,0.081081081081081,0.0,0.0,84.9157142857143,0.085,0.762,0.152,0.2975
Kritunga Restaurant,Syed Moheeth,Good,5.0,0 Reviews,2018-07-28 21:35:00,0.0,,4.0,1.0,Good,['good'],1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.4404
Arena Eleven,Anusha Sinha,"The food was superb!
Ordered:
Honey chilli chicken wings (twice coz it was so awesome)
Chilli prawns
Paneer tikka
Masala fries
Chipotle Chicken tikka
Chicken pizza

Althoughbthe service was a tiny bit slow, but the food was super greaattt.
Would definitely recommend you guys to go !",5.0,"42 Reviews , 49 Followers",2019-03-30 10:20:00,42.0,49.0,283.0,47.0,"The food was superb! Ordered: Honey chilli chicken wings (twice coz it was so awesome) Chilli prawns Paneer tikka Masala fries Chipotle Chicken tikka Chicken pizza Althoughbthe service was a tiny bit slow, but the food was super greaattt. Would definitely recommend you guys to go !","['food', 'superb', 'order', 'honey', 'chilli', 'chicken', 'wing', 'twice', 'coz', 'awesome', 'chilli', 'prawn', 'paneer', 'tikka', 'masala', 'fry', 'chipotle', 'chicken', 'tikka', 'chicken', 'pizza', 'althoughbthe', 'service', 'tiny', 'bit', 'slow', 'food', 'super', 'greaattt', 'would', 'definitely', 'recommend', 'guy', 'go']",0.8529411764705882,0.1470588235294118,0.0943396226415094,0.3773584905660377,0.0943396226415094,0.0,2.0,68.0499275362319,0.0,0.458,0.542,0.9747
Gal Punjab Di,Akhil Mahajan,"Craving for punjabi food in hyderabad? This one is the best one in hyderabad. They serve the authentic punjabi food and even they have their chef and cooks from punjab region. Their butter chicken, veg basket, lassi, makki roti are heavenly.",5.0,"136 Reviews , 325 Followers",2018-08-03 10:06:00,136.0,325.0,241.0,41.0,"Craving for punjabi food in hyderabad? This one is the best one in hyderabad. They serve the authentic punjabi food and even they have their chef and cooks from punjab region. Their butter chicken, veg basket, lassi, makki roti are heavenly.","['crave', 'punjabi', 'food', 'hyderabad', 'one', 'good', 'one', 'hyderabad', 'serve', 'authentic', 'punjabi', 'food', 'even', 'chef', 'cook', 'punjab', 'region', 'butter', 'chicken', 'veg', 'basket', 'lassi', 'makki', 'roti', 'heavenly']",0.84,0.16,0.0833333333333333,0.3541666666666667,0.0625,1.0,0.0,66.43612804878049,0.0,0.826,0.174,0.8481
Khaan Saab,Vasantha Lakshmi,"An all time favourite of ours. As you enter the restaurant you will find a big sized elephant near the waiting area, little ahead on the right you will find a private dining rooms.
Fantabulous ambience with great food royalty can be experienced at khaan Saab . Tundey kebab will be stand out among all other dishes and is definitely worth a try, staff were brilliant,courteous, friendly too, they even had pan, which was delicious.

Overall,it's a place to have good food and spend quality time with your friends and family ............",5.0,"8 Reviews , 5093 Followers",2019-02-03 17:58:00,8.0,5093.0,536.0,92.0,"An all time favourite of ours. As you enter the restaurant you will find a big sized elephant near the waiting area, little ahead on the right you will find a private dining rooms. Fantabulous ambience with great food royalty can be experienced at khaan Saab . Tundey kebab will be stand out among all other dishes and is definitely worth a try, staff were brilliant,courteous, friendly too, they even had pan, which was delicious. Overall,it's a place to have good food and spend quality time with your friends and family ............","['time', 'favourite', 'enter', 'restaurant', 'find', 'big', 'sized', 'elephant', 'near', 'wait', 'area', 'little', 'ahead', 'right', 'find', 'private', 'dining', 'room', 'fantabulous', 'ambience', 'great', 'food', 'royalty', 'experience', 'khaan', 'saab', 'tundey', 'kebab', 'stand', 'among', 'dish', 'definitely', 'worth', 'try', 'staff', 'brilliant', 'courteous', 'friendly', 'even', 'pan', 'delicious', 'overall', 'place', 'good', 'food', 'spend', 'quality', 'time', 'friend', 'family']",0.94,0.06,0.1333333333333333,0.238095238095238,0.0857142857142857,0.0,0.0,63.545,0.0,0.787,0.213,0.9666
Zing's Northeast Kitchen,Ramona Sinha,"This is a small joint for those who love north eastern food. It's just opposite to SLN terminus. I usually have chicken momos from this place as i love it. But this time i also ordered chicken teriyaki bowl. The quantity was a little less and taste-wise it was okayish. The ambience of this place is quite good but the service is a bit slow. I will be trying out other food items as well and accordingly I will update my review. Overall, i liked the place.",4.0,"34 Reviews , 77 Followers",2018-11-10 18:51:00,34.0,77.0,456.0,87.0,"This is a small joint for those who love north eastern food. It's just opposite to SLN terminus. I usually have chicken momos from this place as i love it. But this time i also ordered chicken teriyaki bowl. The quantity was a little less and taste-wise it was okayish. The ambience of this place is quite good but the service is a bit slow. I will be trying out other food items as well and accordingly I will update my review. Overall, i liked the place.","['small', 'joint', 'love', 'north', 'eastern', 'food', 'opposite', 'sln', 'terminus', 'usually', 'chicken', 'momos', 'place', 'love', 'time', 'also', 'order', 'chicken', 'teriyaki', 'bowl', 'quantity', 'little', 'less', 'taste', 'wise', 'okayish', 'ambience', 'place', 'quite', 'good', 'service', 'bit', 'slow', 'try', 'food', 'item', 'well', 'accordingly', 'update', 'review', 'overall', 'like', 'place']",0.8837209302325582,0.1162790697674418,0.1111111111111111,0.202020202020202,0.0808080808080808,0.0,0.0,78.13480603448276,0.0,0.893,0.107,0.6757
Karachi Cafe,Shalu Singh,"This place has a eye catching ambience. A small cafe that is best for a quick meeting, short break etc. I tried the pasta that was a bit spicy but good in taste.",4.0,"25 Reviews , 40 Followers",2019-03-31 14:44:00,25.0,40.0,161.0,33.0,"This place has a eye catching ambience. A small cafe that is best for a quick meeting, short break etc. I tried the pasta that was a bit spicy but good in taste.","['place', 'eye', 'catch', 'ambience', 'small', 'cafe', 'good', 'quick', 'meeting', 'short', 'break', 'etc', 'try', 'pasta', 'bit', 'spicy', 'good', 'taste']",0.9444444444444444,0.0555555555555555,0.1621621621621621,0.2432432432432432,0.081081081081081,1.0,0.0,85.4336363636364,0.0,0.801,0.199,0.7543
Domino's Pizza,Naresh Maroju,satisfied,5.0,"0 Reviews , 42 Followers",2018-07-29 14:58:00,0.0,42.0,9.0,1.0,satisfied,['satisfy'],1.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.256,0.744,0.4404
The Chocolate Room,Joel John,late delivery. plastic found in food. Bad service.,1.0,"7 Reviews , 75 Followers",2018-03-31 12:45:00,7.0,75.0,50.0,8.0,late delivery. plastic found in food. Bad service.,"['late', 'delivery', 'plastic', 'find', 'food', 'bad', 'service']",1.0,0.0,0.1818181818181818,0.3636363636363636,0.0909090909090909,0.0,0.0,61.24000000000001,0.333,0.667,0.0,-0.5423
Hotel Zara Hi-Fi,Venkat,I like his proportionality,5.0,"5 Reviews , 13 Followers",2018-08-27 16:20:00,5.0,13.0,26.0,4.0,I like his proportionality,"['like', 'proportionality']",1.0,0.0,0.0,0.25,0.25,0.0,0.0,12.425000000000011,0.0,0.444,0.556,0.3612
Tiki Shack,Aishwarya Gupta,Tiki shack is a cool place to hang out with friends. It has an open rooftop space plus an inside hall. The ambience is chill. Drinks are really good. We tried different virgin mojitos. Food is also fair. Mostly snacks (chakhna) 😉,5.0,"27 Reviews , 81 Followers",2019-02-24 02:41:00,27.0,81.0,229.0,42.0,Tiki shack is a cool place to hang out with friends. It has an open rooftop space plus an inside hall. The ambience is chill. Drinks are really good. We tried different virgin mojitos. Food is also fair. Mostly snacks (chakhna),"['tiki', 'shack', 'cool', 'place', 'hang', 'friend', 'open', 'rooftop', 'space', 'plus', 'inside', 'hall', 'ambience', 'chill', 'drink', 'really', 'good', 'try', 'different', 'virgin', 'mojito', 'food', 'also', 'fair', 'mostly', 'snack', 'chakhna']",1.0,0.0,0.1632653061224489,0.2653061224489796,0.0612244897959183,0.0,0.0,87.40219512195124,0.0,0.768,0.232,0.8718
GD's,Nitin Pandula,Been there on a Sunday night for a quick snack and ordered Milky Way burger and Thunderstorm burger. These two burgers were different from each other in terms of texture.. Milky way had shredded chicken combined with creamy mayo and a cheese slice. This is a must have for anyone with a craving for cheesy and creamy burgers.. Thunderstorm had bbq chicken strips with a single cheese slice.. The burger just melts in your mouth.. Must visit place for bbq lovers..,5.0,"17 Reviews , 57 Followers",2018-09-05 13:23:00,17.0,57.0,463.0,81.0,Been there on a Sunday night for a quick snack and ordered Milky Way burger and Thunderstorm burger. These two burgers were different from each other in terms of texture.. Milky way had shredded chicken combined with creamy mayo and a cheese slice. This is a must have for anyone with a craving for cheesy and creamy burgers.. Thunderstorm had bbq chicken strips with a single cheese slice.. The burger just melts in your mouth.. Must visit place for bbq lovers..,"['sunday', 'night', 'quick', 'snack', 'order', 'milky', 'way', 'burger', 'thunderstorm', 'burger', 'two', 'burger', 'different', 'term', 'texture', 'milky', 'way', 'shred', 'chicken', 'combine', 'creamy', 'mayo', 'cheese', 'slice', 'must', 'anyone', 'craving', 'cheesy', 'creamy', 'burger', 'thunderstorm', 'bbq', 'chicken', 'strip', 'single', 'cheese', 'slice', 'burger', 'melt', 'mouth', 'must', 'visit', 'place', 'bbq', 'lover']",0.7111111111111111,0.2888888888888888,0.1022727272727272,0.3068181818181818,0.0681818181818181,0.0,0.0,73.93444444444447,0.0,1.0,0.0,0.0
Amul,Alekhya,tutty frooty icecream is not good,3.0,1 Review,2018-11-18 22:49:00,1.0,,33.0,6.0,tutty frooty icecream is not good,"['tutty', 'frooty', 'icecream', 'good']",1.0,0.0,0.1666666666666666,0.3333333333333333,0.0,0.0,0.0,87.94500000000002,0.325,0.675,0.0,-0.3412
Karachi Bakery,Raheem,good,5.0,1 Review,2018-07-19 15:29:00,1.0,,4.0,1.0,good,['good'],1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.4404
Domino's Pizza,Anusha Pasham,good,5.0,"1 Review , 8 Followers",2018-08-01 20:14:00,1.0,8.0,4.0,1.0,good,['good'],1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0
Urban Asia - Kitchen & Bar,PRATIK BEHERA (PRINCE),The place had very good food. The desserts where very tasty. We were served by SK Alauddin. He was very polite and helpful. Will recommend the place.,5.0,"7 Reviews , 9 Followers",2018-10-12 21:37:00,7.0,9.0,149.0,27.0,The place had very good food. The desserts where very tasty. We were served by SK Alauddin. He was very polite and helpful. Will recommend the place.,"['place', 'good', 'food', 'dessert', 'tasty', 'serve', 'sk', 'alauddin', 'polite', 'helpful', 'recommend', 'place']",0.9166666666666666,0.0833333333333333,0.125,0.1875,0.09375,0.0,0.0,85.42066666666668,0.0,0.733,0.267,0.8297
Biryanis And More,Gnana Harish,"Biryanis are good in taste and healthy. The below desserts are not worth the cost and the quality of desserts ( Khurbani ka meetha and gulab Jamun) is very poor. We have taken takeaway, so overall, the Biryanis are good in taste.",4.0,"5 Reviews , 10 Followers",2018-11-30 12:20:00,5.0,10.0,229.0,42.0,"Biryanis are good in taste and healthy. The below desserts are not worth the cost and the quality of desserts ( Khurbani ka meetha and gulab Jamun) is very poor. We have taken takeaway, so overall, the Biryanis are good in taste.","['biryani', 'good', 'taste', 'healthy', 'dessert', 'worth', 'cost', 'quality', 'dessert', 'khurbani', 'ka', 'meetha', 'gulab', 'jamun', 'poor', 'take', 'takeaway', 'overall', 'biryanis', 'good', 'taste']",0.8571428571428571,0.1428571428571429,0.125,0.25,0.0416666666666666,0.0,0.0,75.3486991869919,0.102,0.726,0.172,0.5332
American Wild Wings,Roshan Raj Kotla,"Ordered ceaser salad. It contained lettuce, lettuce and more lettuce. Not to mention couple of tomato slices and some HARD chicken meat. Ignore the sauces. It was jus for smell sake ! Avoid Salads from them !!!",2.0,"1 Review , 11 Followers",2019-02-08 15:14:00,1.0,11.0,210.0,37.0,"Ordered ceaser salad. It contained lettuce, lettuce and more lettuce. Not to mention couple of tomato slices and some HARD chicken meat. Ignore the sauces. It was jus for smell sake ! Avoid Salads from them !!!","['order', 'ceaser', 'salad', 'contain', 'lettuce', 'lettuce', 'lettuce', 'mention', 'couple', 'tomato', 'slice', 'hard', 'chicken', 'meat', 'ignore', 'sauce', 'jus', 'smell', 'sake', 'avoid', 'salad']",0.8571428571428571,0.1428571428571429,0.0454545454545454,0.3409090909090909,0.1136363636363636,0.0,4.0,75.22273809523811,0.195,0.805,0.0,-0.7906
